iteration,maxIt,threshold,trainPct,minInliers,bestModelCount,numPoints,n,d,noise,outlierRatio,outlierStrength,saltAndPepper,metric,variation,weighted_average,r2,mse,timeMs
2891,100,0.1,0.2,100,500,1000,2,1,0,0.2,2.5,0,0,1,1,0.702419,0.434823,8.3599
2891,100,0.1,0.2,100,500,1000,2,1,0,0.2,2.5,0,0,2,1,0.702145,0.435223,8.62605
2892,100,0.1,0.2,100,500,1000,2,1,0,0.2,2.5,0,0,1,0,0.715291,0.388659,9.10285
2892,100,0.1,0.2,100,500,1000,2,1,0,0.2,2.5,0,0,2,0,0.710812,0.394774,8.74106
2893,100,0.1,0.2,100,500,1000,2,1,0,0.3,2.5,1,0,1,1,0.357394,1.78319,7.90571
2893,100,0.1,0.2,100,500,1000,2,1,0,0.3,2.5,1,0,2,1,0.328334,1.86383,8.13536
2894,100,0.1,0.2,100,500,1000,2,1,0,0.3,2.5,1,0,1,0,0.386112,1.50167,7.81136
2894,100,0.1,0.2,100,500,1000,2,1,0,0.3,2.5,1,0,2,0,0.290528,1.73548,7.9794
2895,100,0.1,0.2,100,500,1000,2,1,0,0.3,2.5,0,0,1,1,0.649262,0.506065,8.14015
2895,100,0.1,0.2,100,500,1000,2,1,0,0.3,2.5,0,0,2,1,0.593629,0.586336,8.36725
2896,100,0.1,0.2,100,500,1000,2,1,0,0.3,2.5,0,0,1,0,0.626195,0.618988,8.37267
2896,100,0.1,0.2,100,500,1000,2,1,0,0.3,2.5,0,0,2,0,0.625776,0.619682,8.19914
2897,100,0.1,0.2,100,500,1000,2,1,0,0.4,2.5,1,0,1,1,0.579232,1.43702,7.26213
2897,100,0.1,0.2,100,500,1000,2,1,0,0.4,2.5,1,0,2,1,0.290865,2.42186,7.35803
2898,100,0.1,0.2,100,500,1000,2,1,0,0.4,2.5,1,0,1,0,0.693361,1.07559,7.17442
2898,100,0.1,0.2,100,500,1000,2,1,0,0.4,2.5,1,0,2,0,0.56331,1.53177,7.20733
2899,100,0.1,0.2,100,500,1000,2,1,0,0.4,2.5,0,0,1,1,0.578998,0.772439,7.58521
2899,100,0.1,0.2,100,500,1000,2,1,0,0.4,2.5,0,0,2,1,0.578602,0.773166,7.37252
2900,100,0.1,0.2,100,500,1000,2,1,0,0.4,2.5,0,0,1,0,0.578078,0.730727,7.57594
2900,100,0.1,0.2,100,500,1000,2,1,0,0.4,2.5,0,0,2,0,0.580974,0.725711,7.60513
2901,100,0.1,0.2,100,500,1000,2,1,0,0.5,2.5,1,0,1,1,0.727269,1.12098,6.96615
2901,100,0.1,0.2,100,500,1000,2,1,0,0.5,2.5,1,0,2,1,0.249825,3.08337,6.91694
2902,100,0.1,0.2,100,500,1000,2,1,0,0.5,2.5,1,0,1,0,0.512496,1.87046,6.75377
2902,100,0.1,0.2,100,500,1000,2,1,0,0.5,2.5,1,0,2,0,0.713665,1.09861,6.7431
2903,100,0.1,0.2,100,500,1000,2,1,0,0.5,2.5,0,0,1,1,0.491492,1.01271,7.52932
2903,100,0.1,0.2,100,500,1000,2,1,0,0.5,2.5,0,0,2,1,0.494525,1.00667,7.00189
2904,100,0.1,0.2,100,500,1000,2,1,0,0.5,2.5,0,0,1,0,0.458084,1.07548,7.38414
2904,100,0.1,0.2,100,500,1000,2,1,0,0.5,2.5,0,0,2,0,0.440073,1.11122,7.18522
2905,100,0.1,0.2,100,500,1000,2,1,0.1,0,2.5,1,0,1,1,0.987842,0.0121294,9.10966
2905,100,0.1,0.2,100,500,1000,2,1,0.1,0,2.5,1,0,2,1,0.990052,0.00992484,9.47304
2906,100,0.1,0.2,100,500,1000,2,1,0.1,0,2.5,1,0,1,0,0.989636,0.0100725,9.42608
2906,100,0.1,0.2,100,500,1000,2,1,0.1,0,2.5,1,0,2,0,0.98806,0.0116038,9.52388
2907,100,0.1,0.2,100,500,1000,2,1,0.1,0,2.5,0,0,1,1,0.988157,0.0116785,9.29321
2907,100,0.1,0.2,100,500,1000,2,1,0.1,0,2.5,0,0,2,1,0.989433,0.01042,9.34561
2908,100,0.1,0.2,100,500,1000,2,1,0.1,0,2.5,0,0,1,0,0.990025,0.0103623,9.3154
2908,100,0.1,0.2,100,500,1000,2,1,0.1,0,2.5,0,0,2,0,0.990406,0.00996644,9.46194
2909,100,0.1,0.2,100,500,1000,2,1,0.1,0.1,2.5,1,0,1,1,0.604398,0.644801,8.33521
2909,100,0.1,0.2,100,500,1000,2,1,0.1,0.1,2.5,1,0,2,1,0.604115,0.645262,8.70494
2910,100,0.1,0.2,100,500,1000,2,1,0.1,0.1,2.5,1,0,1,0,0.63827,0.567532,8.80403
2910,100,0.1,0.2,100,500,1000,2,1,0.1,0.1,2.5,1,0,2,0,0.638392,0.567341,8.75643
2911,100,0.1,0.2,100,500,1000,2,1,0.1,0.1,2.5,0,0,1,1,0.839287,0.187301,8.46074
2911,100,0.1,0.2,100,500,1000,2,1,0.1,0.1,2.5,0,0,2,1,0.83781,0.189021,9.0297
2912,100,0.1,0.2,100,500,1000,2,1,0.1,0.1,2.5,0,0,1,0,0.794558,0.240678,8.78562
2912,100,0.1,0.2,100,500,1000,2,1,0.1,0.1,2.5,0,0,2,0,0.796322,0.238611,8.55867
2913,100,0.1,0.2,100,500,1000,2,1,0.1,0.2,2.5,1,0,1,1,0.440993,1.27913,8.06679
2913,100,0.1,0.2,100,500,1000,2,1,0.1,0.2,2.5,1,0,2,1,0.402644,1.36689,7.76702
2914,100,0.1,0.2,100,500,1000,2,1,0.1,0.2,2.5,1,0,1,0,0.443771,1.2399,8.01905
2914,100,0.1,0.2,100,500,1000,2,1,0.1,0.2,2.5,1,0,2,0,0.424884,1.282,7.8142
2915,100,0.1,0.2,100,500,1000,2,1,0.1,0.2,2.5,0,0,1,1,0.703801,0.421029,8.21513
2915,100,0.1,0.2,100,500,1000,2,1,0.1,0.2,2.5,0,0,2,1,0.697923,0.429384,8.25828
2916,100,0.1,0.2,100,500,1000,2,1,0.1,0.2,2.5,0,0,1,0,0.70334,0.406498,8.4238
2916,100,0.1,0.2,100,500,1000,2,1,0.1,0.2,2.5,0,0,2,0,0.710247,0.397035,8.10912
2917,100,0.1,0.2,100,500,1000,2,1,0.1,0.3,2.5,1,0,1,1,0.336858,1.87034,7.33976
2917,100,0.1,0.2,100,500,1000,2,1,0.1,0.3,2.5,1,0,2,1,0.329163,1.89205,7.45624
2918,100,0.1,0.2,100,500,1000,2,1,0.1,0.3,2.5,1,0,1,0,0.448317,1.7137,7.30599
2918,100,0.1,0.2,100,500,1000,2,1,0.1,0.3,2.5,1,0,2,0,0.308388,2.14836,7.10754
2919,100,0.1,0.2,100,500,1000,2,1,0.1,0.3,2.5,0,0,1,1,0.58537,0.658319,7.78343
2919,100,0.1,0.2,100,500,1000,2,1,0.1,0.3,2.5,0,0,2,1,0.590524,0.650137,7.49234
2920,100,0.1,0.2,100,500,1000,2,1,0.1,0.3,2.5,0,0,1,0,0.679895,0.482257,7.50854
2920,100,0.1,0.2,100,500,1000,2,1,0.1,0.3,2.5,0,0,2,0,0.655493,0.51902,7.91816
2921,100,0.1,0.2,100,500,1000,2,1,0.1,0.4,2.5,1,0,1,1,0.580838,1.28964,6.92411
2921,100,0.1,0.2,100,500,1000,2,1,0.1,0.4,2.5,1,0,2,1,0.380629,1.90562,7.05257
2922,100,0.1,0.2,100,500,1000,2,1,0.1,0.4,2.5,1,0,1,0,0.407147,1.98374,7.39755
2922,100,0.1,0.2,100,500,1000,2,1,0.1,0.4,2.5,1,0,2,0,0.697727,1.01143,7.33879
2923,100,0.1,0.2,100,500,1000,2,1,0.1,0.4,2.5,0,0,1,1,0.545658,0.850723,7.30433
2923,100,0.1,0.2,100,500,1000,2,1,0.1,0.4,2.5,0,0,2,1,0.543382,0.854985,7.33096
2924,100,0.1,0.2,100,500,1000,2,1,0.1,0.4,2.5,0,0,1,0,0.561209,0.822076,7.30525
2924,100,0.1,0.2,100,500,1000,2,1,0.1,0.4,2.5,0,0,2,0,0.55405,0.835487,7.41567
2925,100,0.1,0.2,100,500,1000,2,1,0.1,0.5,2.5,1,0,1,1,0.671726,0.992064,6.72412
2925,100,0.1,0.2,100,500,1000,2,1,0.1,0.5,2.5,1,0,2,1,0.17894,2.48129,7.09296
2926,100,0.1,0.2,100,500,1000,2,1,0.1,0.5,2.5,1,0,1,0,0.622581,1.50873,6.87286
2926,100,0.1,0.2,100,500,1000,2,1,0.1,0.5,2.5,1,0,2,0,0.752609,0.988946,6.79323
2927,100,0.1,0.2,100,500,1000,2,1,0.1,0.5,2.5,0,0,1,1,0.49761,1.00572,6.95681
2927,100,0.1,0.2,100,500,1000,2,1,0.1,0.5,2.5,0,0,2,1,0.476539,1.0479,8.43841
2928,100,0.1,0.2,100,500,1000,2,1,0.1,0.5,2.5,0,0,1,0,0.552288,0.827486,7.80544
2928,100,0.1,0.2,100,500,1000,2,1,0.1,0.5,2.5,0,0,2,0,0.473941,0.972292,8.03766
2929,100,0.1,0.2,100,500,1000,2,1,0.2,0,2.5,1,0,1,1,0.958683,0.0420715,9.14463
2929,100,0.1,0.2,100,500,1000,2,1,0.2,0,2.5,1,0,2,1,0.960089,0.0406401,9.76532
2930,100,0.1,0.2,100,500,1000,2,1,0.2,0,2.5,1,0,1,0,0.96366,0.0399328,9.12832
2930,100,0.1,0.2,100,500,1000,2,1,0.2,0,2.5,1,0,2,0,0.961036,0.0428155,9.96119
2931,100,0.1,0.2,100,500,1000,2,1,0.2,0,2.5,0,0,1,1,0.950574,0.0490122,8.95383
2931,100,0.1,0.2,100,500,1000,2,1,0.2,0,2.5,0,0,2,1,0.951833,0.0477629,9.13303
2932,100,0.1,0.2,100,500,1000,2,1,0.2,0,2.5,0,0,1,0,0.961045,0.0398572,9.91965
2932,100,0.1,0.2,100,500,1000,2,1,0.2,0,2.5,0,0,2,0,0.959173,0.0417726,9.2699
2933,100,0.1,0.2,100,500,1000,2,1,0.2,0.1,2.5,1,0,1,1,0.626469,0.578026,9.07247
2933,100,0.1,0.2,100,500,1000,2,1,0.2,0.1,2.5,1,0,2,1,0.62222,0.584602,9.25405
2934,100,0.1,0.2,100,500,1000,2,1,0.2,0.1,2.5,1,0,1,0,0.602781,0.580066,8.25952
2934,100,0.1,0.2,100,500,1000,2,1,0.2,0.1,2.5,1,0,2,0,0.594511,0.592143,8.88313
2935,100,0.1,0.2,100,500,1000,2,1,0.2,0.1,2.5,0,0,1,1,0.817304,0.238752,9.58756
2935,100,0.1,0.2,100,500,1000,2,1,0.2,0.1,2.5,0,0,2,1,0.817868,0.238015,8.79057
2936,100,0.1,0.2,100,500,1000,2,1,0.2,0.1,2.5,0,0,1,0,0.800611,0.254556,9.09002
2936,100,0.1,0.2,100,500,1000,2,1,0.2,0.1,2.5,0,0,2,0,0.795934,0.260527,8.79625
2937,100,0.1,0.2,100,500,1000,2,1,0.2,0.2,2.5,1,0,1,1,0.423435,1.17547,7.8772
2937,100,0.1,0.2,100,500,1000,2,1,0.2,0.2,2.5,1,0,2,1,0.365855,1.29286,8.04959
2938,100,0.1,0.2,100,500,1000,2,1,0.2,0.2,2.5,1,0,1,0,0.432245,1.2913,7.93711
2938,100,0.1,0.2,100,500,1000,2,1,0.2,0.2,2.5,1,0,2,0,0.434921,1.28522,7.68865
2939,100,0.1,0.2,100,500,1000,2,1,0.2,0.2,2.5,0,0,1,1,0.703307,0.427167,8.07313
2939,100,0.1,0.2,100,500,1000,2,1,0.2,0.2,2.5,0,0,2,1,0.702598,0.428189,8.19437
2940,100,0.1,0.2,100,500,1000,2,1,0.2,0.2,2.5,0,0,1,0,0.657908,0.469406,8.23551
2940,100,0.1,0.2,100,500,1000,2,1,0.2,0.2,2.5,0,0,2,0,0.666236,0.457979,8.42726
2941,100,0.1,0.2,100,500,1000,2,1,0.2,0.3,2.5,1,0,1,1,0.494751,1.31823,7.79815
2941,100,0.1,0.2,100,500,1000,2,1,0.2,0.3,2.5,1,0,2,1,0.496772,1.31295,7.77536
2942,100,0.1,0.2,100,500,1000,2,1,0.2,0.3,2.5,1,0,1,0,0.628105,1.02436,7.55638
2942,100,0.1,0.2,100,500,1000,2,1,0.2,0.3,2.5,1,0,2,0,0.49669,1.38633,7.7332
2943,100,0.1,0.2,100,500,1000,2,1,0.2,0.3,2.5,0,0,1,1,0.627959,0.581288,8.13573
2943,100,0.1,0.2,100,500,1000,2,1,0.2,0.3,2.5,0,0,2,1,0.62905,0.579584,7.93845
2944,100,0.1,0.2,100,500,1000,2,1,0.2,0.3,2.5,0,0,1,0,0.555232,0.746838,7.86266
2944,100,0.1,0.2,100,500,1000,2,1,0.2,0.3,2.5,0,0,2,0,0.56982,0.722342,7.8543
2945,100,0.1,0.2,100,500,1000,2,1,0.2,0.4,2.5,1,0,1,1,0.606924,1.26906,7.31027
2945,100,0.1,0.2,100,500,1000,2,1,0.2,0.4,2.5,1,0,2,1,0.681184,1.02931,7.41082
2946,100,0.1,0.2,100,500,1000,2,1,0.2,0.4,2.5,1,0,1,0,0.417466,1.53265,7.61027
2946,100,0.1,0.2,100,500,1000,2,1,0.2,0.4,2.5,1,0,2,0,0.167881,2.18932,7.58308
2947,100,0.1,0.2,100,500,1000,2,1,0.2,0.4,2.5,0,0,1,1,0.558777,0.76429,7.50534
2947,100,0.1,0.2,100,500,1000,2,1,0.2,0.4,2.5,0,0,2,1,0.536486,0.802903,7.7144
2948,100,0.1,0.2,100,500,1000,2,1,0.2,0.4,2.5,0,0,1,0,0.498274,0.968963,7.22251
2948,100,0.1,0.2,100,500,1000,2,1,0.2,0.4,2.5,0,0,2,0,0.494948,0.975385,7.9542
2949,100,0.1,0.2,100,500,1000,2,1,0.2,0.5,2.5,1,0,1,1,0.726508,1.04148,7.27592
2949,100,0.1,0.2,100,500,1000,2,1,0.2,0.5,2.5,1,0,2,1,0.727419,1.03801,7.02465
2950,100,0.1,0.2,100,500,1000,2,1,0.2,0.5,2.5,1,0,1,0,0.734414,1.04118,7.20054
2950,100,0.1,0.2,100,500,1000,2,1,0.2,0.5,2.5,1,0,2,0,0.737822,1.02781,7.02566
2951,100,0.1,0.2,100,500,1000,2,1,0.2,0.5,2.5,0,0,1,1,0.505832,1.07221,7.22551
2951,100,0.1,0.2,100,500,1000,2,1,0.2,0.5,2.5,0,0,2,1,0.501664,1.08125,7.33076
2952,100,0.1,0.2,100,500,1000,2,1,0.2,0.5,2.5,0,0,1,0,0.514052,0.961443,7.34259
2952,100,0.1,0.2,100,500,1000,2,1,0.2,0.5,2.5,0,0,2,0,0.523086,0.943569,7.37415
2953,100,0.1,0.2,100,500,1000,2,1,0.3,0,2.5,1,0,1,1,0.909221,0.100724,8.30699
2953,100,0.1,0.2,100,500,1000,2,1,0.3,0,2.5,1,0,2,1,0.892261,0.119543,8.41748
2954,100,0.1,0.2,100,500,1000,2,1,0.3,0,2.5,1,0,1,0,0.912983,0.0955866,8.41997
2954,100,0.1,0.2,100,500,1000,2,1,0.3,0,2.5,1,0,2,0,0.913059,0.0955038,8.45327
2955,100,0.1,0.2,100,500,1000,2,1,0.3,0,2.5,0,0,1,1,0.920974,0.0884195,8.26412
2955,100,0.1,0.2,100,500,1000,2,1,0.3,0,2.5,0,0,2,1,0.912797,0.097569,8.57032
2956,100,0.1,0.2,100,500,1000,2,1,0.3,0,2.5,0,0,1,0,0.919567,0.085287,8.63924
2956,100,0.1,0.2,100,500,1000,2,1,0.3,0,2.5,0,0,2,0,0.920386,0.0844185,8.54715
2957,100,0.1,0.2,100,500,1000,2,1,0.3,0.1,2.5,1,0,1,1,0.581249,0.672776,7.91751
2957,100,0.1,0.2,100,500,1000,2,1,0.3,0.1,2.5,1,0,2,1,0.558171,0.709854,8.38273
2958,100,0.1,0.2,100,500,1000,2,1,0.3,0.1,2.5,1,0,1,0,0.565891,0.814684,7.98162
2958,100,0.1,0.2,100,500,1000,2,1,0.3,0.1,2.5,1,0,2,0,0.574536,0.798461,8.28775
2959,100,0.1,0.2,100,500,1000,2,1,0.3,0.1,2.5,0,0,1,1,0.756129,0.315223,8.3236
2959,100,0.1,0.2,100,500,1000,2,1,0.3,0.1,2.5,0,0,2,1,0.756325,0.314969,8.07382
2960,100,0.1,0.2,100,500,1000,2,1,0.3,0.1,2.5,0,0,1,0,0.745239,0.320099,7.90587
2960,100,0.1,0.2,100,500,1000,2,1,0.3,0.1,2.5,0,0,2,0,0.748848,0.315564,8.20315
2961,100,0.1,0.2,100,500,1000,2,1,0.3,0.2,2.5,1,0,1,1,0.429349,1.31151,7.58524
2961,100,0.1,0.2,100,500,1000,2,1,0.3,0.2,2.5,1,0,2,1,0.441709,1.2831,7.87526
2962,100,0.1,0.2,100,500,1000,2,1,0.3,0.2,2.5,1,0,1,0,0.443508,1.30119,7.71885
2962,100,0.1,0.2,100,500,1000,2,1,0.3,0.2,2.5,1,0,2,0,0.415209,1.36736,7.62405
2963,100,0.1,0.2,100,500,1000,2,1,0.3,0.2,2.5,0,0,1,1,0.664072,0.513517,8.00264
2963,100,0.1,0.2,100,500,1000,2,1,0.3,0.2,2.5,0,0,2,1,0.615094,0.588387,7.7186
2964,100,0.1,0.2,100,500,1000,2,1,0.3,0.2,2.5,0,0,1,0,0.694395,0.415583,8.11557
2964,100,0.1,0.2,100,500,1000,2,1,0.3,0.2,2.5,0,0,2,0,0.696924,0.412144,7.97592
2965,100,0.1,0.2,100,500,1000,2,1,0.3,0.3,2.5,1,0,1,1,0.549783,1.21705,7.39782
2965,100,0.1,0.2,100,500,1000,2,1,0.3,0.3,2.5,1,0,2,1,0.596667,1.09031,7.63276
2966,100,0.1,0.2,100,500,1000,2,1,0.3,0.3,2.5,1,0,1,0,0.525187,1.31783,7.49182
2966,100,0.1,0.2,100,500,1000,2,1,0.3,0.3,2.5,1,0,2,0,0.390353,1.69206,7.78165
2967,100,0.1,0.2,100,500,1000,2,1,0.3,0.3,2.5,0,0,1,1,0.591891,0.687669,7.706
2967,100,0.1,0.2,100,500,1000,2,1,0.3,0.3,2.5,0,0,2,1,0.590184,0.690545,7.62405
2968,100,0.1,0.2,100,500,1000,2,1,0.3,0.3,2.5,0,0,1,0,0.590789,0.652245,7.9158
2968,100,0.1,0.2,100,500,1000,2,1,0.3,0.3,2.5,0,0,2,0,0.572729,0.681031,7.57715
2969,100,0.1,0.2,100,500,1000,2,1,0.3,0.4,2.5,1,0,1,1,0.671036,1.15866,7.2539
2969,100,0.1,0.2,100,500,1000,2,1,0.3,0.4,2.5,1,0,2,1,0.659282,1.20006,7.20164
2970,100,0.1,0.2,100,500,1000,2,1,0.3,0.4,2.5,1,0,1,0,0.30725,2.02093,7.28828
2970,100,0.1,0.2,100,500,1000,2,1,0.3,0.4,2.5,1,0,2,0,0.665805,0.974932,7.10331
2971,100,0.1,0.2,100,500,1000,2,1,0.3,0.4,2.5,0,0,1,1,0.506644,0.870617,7.69689
2971,100,0.1,0.2,100,500,1000,2,1,0.3,0.4,2.5,0,0,2,1,0.518448,0.849786,7.39124
2972,100,0.1,0.2,100,500,1000,2,1,0.3,0.4,2.5,0,0,1,0,0.497571,1.00348,7.30581
2972,100,0.1,0.2,100,500,1000,2,1,0.3,0.4,2.5,0,0,2,0,0.481958,1.03466,7.41235
2973,100,0.1,0.2,100,500,1000,2,1,0.3,0.5,2.5,1,0,1,1,0.333079,2.16348,7.24925
2973,100,0.1,0.2,100,500,1000,2,1,0.3,0.5,2.5,1,0,2,1,0.665878,1.08388,7.51238
2974,100,0.1,0.2,100,500,1000,2,1,0.3,0.5,2.5,1,0,1,0,0.77549,0.931969,6.96719
2974,100,0.1,0.2,100,500,1000,2,1,0.3,0.5,2.5,1,0,2,0,0.765026,0.975405,6.89081
2975,100,0.1,0.2,100,500,1000,2,1,0.3,0.5,2.5,0,0,1,1,0.466686,1.10986,7.36736
2975,100,0.1,0.2,100,500,1000,2,1,0.3,0.5,2.5,0,0,2,1,0.543058,0.950926,7.06356
2976,100,0.1,0.2,100,500,1000,2,1,0.3,0.5,2.5,0,0,1,0,0.512134,0.941902,7.66416
2976,100,0.1,0.2,100,500,1000,2,1,0.3,0.5,2.5,0,0,2,0,0.509077,0.947803,7.27574
2977,100,0.1,0.2,100,500,1000,3,1,0,0,2.5,1,0,1,1,1,-2.09721e-16,11.7258
2977,100,0.1,0.2,100,500,1000,3,1,0,0,2.5,1,0,2,1,1,-3.26628e-16,11.6779
2978,100,0.1,0.2,100,500,1000,3,1,0,0,2.5,1,0,1,0,1,-1.92787e-16,11.6009
2978,100,0.1,0.2,100,500,1000,3,1,0,0,2.5,1,0,2,0,1,-1.8055e-16,11.7659
2979,100,0.1,0.2,100,500,1000,3,1,0,0,2.5,0,0,1,1,1,-4.38871e-16,11.6414
2979,100,0.1,0.2,100,500,1000,3,1,0,0,2.5,0,0,2,1,1,-1.81605e-16,11.691
2980,100,0.1,0.2,100,500,1000,3,1,0,0,2.5,0,0,1,0,1,-9.13714e-17,11.5226
2980,100,0.1,0.2,100,500,1000,3,1,0,0,2.5,0,0,2,0,1,-1.55431e-16,11.6828
2981,100,0.1,0.2,100,500,1000,3,1,0,0.1,2.5,1,0,1,1,0.738821,0.571337,10.1544
2981,100,0.1,0.2,100,500,1000,3,1,0,0.1,2.5,1,0,2,1,0.729778,0.591119,9.14289
2982,100,0.1,0.2,100,500,1000,3,1,0,0.1,2.5,1,0,1,0,0.712566,0.639008,13.9351
2982,100,0.1,0.2,100,500,1000,3,1,0,0.1,2.5,1,0,2,0,0.713207,0.637584,10.3418
2983,100,0.1,0.2,100,500,1000,3,1,0,0.1,2.5,0,0,1,1,0.892148,0.141644,10.1213
2983,100,0.1,0.2,100,500,1000,3,1,0,0.1,2.5,0,0,2,1,0.890644,0.143618,10.092
2984,100,0.1,0.2,100,500,1000,3,1,0,0.1,2.5,0,0,1,0,0.851523,0.215139,9.87781
2984,100,0.1,0.2,100,500,1000,3,1,0,0.1,2.5,0,0,2,0,0.851403,0.215314,10.2677
2985,100,0.1,0.2,100,500,1000,3,1,0,0.2,2.5,1,0,1,1,0.641905,1.26396,7.98312
2985,100,0.1,0.2,100,500,1000,3,1,0,0.2,2.5,1,0,2,1,0.634215,1.29111,7.98183
2986,100,0.1,0.2,100,500,1000,3,1,0,0.2,2.5,1,0,1,0,0.640693,1.08586,8.2289
2986,100,0.1,0.2,100,500,1000,3,1,0,0.2,2.5,1,0,2,0,0.620611,1.14654,10.0737
2987,100,0.1,0.2,100,500,1000,3,1,0,0.2,2.5,0,0,1,1,0.79649,0.36827,9.20824
2987,100,0.1,0.2,100,500,1000,3,1,0,0.2,2.5,0,0,2,1,0.796397,0.368439,8.1524
2988,100,0.1,0.2,100,500,1000,3,1,0,0.2,2.5,0,0,1,0,0.777271,0.38367,8.1627
2988,100,0.1,0.2,100,500,1000,3,1,0,0.2,2.5,0,0,2,0,0.796191,0.351078,9.96978
2989,100,0.1,0.2,100,500,1000,3,1,0,0.3,2.5,1,0,1,1,0.617677,1.37627,7.30931
2989,100,0.1,0.2,100,500,1000,3,1,0,0.3,2.5,1,0,2,1,0.623408,1.35564,7.27562
2990,100,0.1,0.2,100,500,1000,3,1,0,0.3,2.5,1,0,1,0,0.595871,1.90175,6.90669
2990,100,0.1,0.2,100,500,1000,3,1,0,0.3,2.5,1,0,2,0,0.583839,1.95837,6.71774
2991,100,0.1,0.2,100,500,1000,3,1,0,0.3,2.5,0,0,1,1,0.728166,0.615075,7.55815
2991,100,0.1,0.2,100,500,1000,3,1,0,0.3,2.5,0,0,2,1,0.721523,0.630105,8.64137
2992,100,0.1,0.2,100,500,1000,3,1,0,0.3,2.5,0,0,1,0,0.735717,0.600465,9.05789
2992,100,0.1,0.2,100,500,1000,3,1,0,0.3,2.5,0,0,2,0,0.742436,0.585199,7.71384
2993,100,0.1,0.2,100,500,1000,3,1,0,0.4,2.5,1,0,1,1,0.590808,1.99938,7.48902
2993,100,0.1,0.2,100,500,1000,3,1,0,0.4,2.5,1,0,2,1,0.523426,2.32862,6.4331
2994,100,0.1,0.2,100,500,1000,3,1,0,0.4,2.5,1,0,1,0,0.598164,2.11136,7.68814
2994,100,0.1,0.2,100,500,1000,3,1,0,0.4,2.5,1,0,2,0,0.588838,2.16036,6.87238
2995,100,0.1,0.2,100,500,1000,3,1,0,0.4,2.5,0,0,1,1,0.688746,0.672638,6.68672
2995,100,0.1,0.2,100,500,1000,3,1,0,0.4,2.5,0,0,2,1,0.718787,0.607718,6.75892
2996,100,0.1,0.2,100,500,1000,3,1,0,0.4,2.5,0,0,1,0,0.690698,0.761906,6.59105
2996,100,0.1,0.2,100,500,1000,3,1,0,0.4,2.5,0,0,2,0,0.674166,0.80263,6.64898
2997,100,0.1,0.2,100,500,1000,3,1,0,0.5,2.5,1,0,1,1,0.565407,2.35458,6.0776
2997,100,0.1,0.2,100,500,1000,3,1,0,0.5,2.5,1,0,2,1,0.514346,2.63122,6.28744
2998,100,0.1,0.2,100,500,1000,3,1,0,0.5,2.5,1,0,1,0,0.580301,3.06037,5.98996
2998,100,0.1,0.2,100,500,1000,3,1,0,0.5,2.5,1,0,2,0,0.596991,2.93866,6.10158
2999,100,0.1,0.2,100,500,1000,3,1,0,0.5,2.5,0,0,1,1,0.688811,0.932393,6.14451
2999,100,0.1,0.2,100,500,1000,3,1,0,0.5,2.5,0,0,2,1,0.684071,0.946596,5.75971
3000,100,0.1,0.2,100,500,1000,3,1,0,0.5,2.5,0,0,1,0,0.660651,1.02069,5.63072
3000,100,0.1,0.2,100,500,1000,3,1,0,0.5,2.5,0,0,2,0,0.643127,1.0734,5.57974
3001,100,0.1,0.2,100,500,1000,3,1,0.1,0,2.5,1,0,1,1,0.990028,0.0106453,10.5807
3001,100,0.1,0.2,100,500,1000,3,1,0.1,0,2.5,1,0,2,1,0.990264,0.010394,9.82085
3002,100,0.1,0.2,100,500,1000,3,1,0.1,0,2.5,1,0,1,0,0.991481,0.00972253,9.49798
3002,100,0.1,0.2,100,500,1000,3,1,0.1,0,2.5,1,0,2,0,0.990606,0.0107213,9.52625
3003,100,0.1,0.2,100,500,1000,3,1,0.1,0,2.5,0,0,1,1,0.990038,0.0105337,9.57394
3003,100,0.1,0.2,100,500,1000,3,1,0.1,0,2.5,0,0,2,1,0.990037,0.0105342,9.93036
3004,100,0.1,0.2,100,500,1000,3,1,0.1,0,2.5,0,0,1,0,0.990959,0.00975678,9.88215
3004,100,0.1,0.2,100,500,1000,3,1,0.1,0,2.5,0,0,2,0,0.990233,0.0105412,9.93729
3005,100,0.1,0.2,100,500,1000,3,1,0.1,0.1,2.5,1,0,1,1,0.694671,0.691442,7.86034
3005,100,0.1,0.2,100,500,1000,3,1,0.1,0.1,2.5,1,0,2,1,0.700933,0.677261,8.20064
3006,100,0.1,0.2,100,500,1000,3,1,0.1,0.1,2.5,1,0,1,0,0.755687,0.488323,8.53271
3006,100,0.1,0.2,100,500,1000,3,1,0.1,0.1,2.5,1,0,2,0,0.71007,0.5795,8.59077
3007,100,0.1,0.2,100,500,1000,3,1,0.1,0.1,2.5,0,0,1,1,0.827225,0.236524,8.71472
3007,100,0.1,0.2,100,500,1000,3,1,0.1,0.1,2.5,0,0,2,1,0.863579,0.186756,8.50727
3008,100,0.1,0.2,100,500,1000,3,1,0.1,0.1,2.5,0,0,1,0,0.87423,0.18135,8.31923
3008,100,0.1,0.2,100,500,1000,3,1,0.1,0.1,2.5,0,0,2,0,0.867376,0.191234,8.49035
3009,100,0.1,0.2,100,500,1000,3,1,0.1,0.2,2.5,1,0,1,1,0.665682,1.04632,7.24063
3009,100,0.1,0.2,100,500,1000,3,1,0.1,0.2,2.5,1,0,2,1,0.676067,1.01382,7.00014
3010,100,0.1,0.2,100,500,1000,3,1,0.1,0.2,2.5,1,0,1,0,0.581888,1.2643,6.55234
